 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4
 In auto-tuning mode......
 factors:            1           2           4           8          16
          32
 processor grid           1  by           32  time=  1.271016895771027E-003
 processor grid           2  by           16  time=  1.076936721801758E-003
 processor grid           4  by            8  time=  1.125127077102661E-003
 processor grid           8  by            4  time=  4.086866974830627E-004
 processor grid          16  by            2  time=  7.944703102111816E-004
 processor grid          32  by            1  time=  5.240291357040405E-004
 the best processor grid is probably            8  by            4
  
 ***** Using the FFTW (F2003 interface) engine *****
  

 Smooth Particle Mesh Ewald Parameters :

    Ewald Coefficient      Charge Grid Dimensions      B-Spline Order

          0.5446               72    72    72                 5

 Random Number Generator Initialized with SEED :      457298415
 3D Domain Decomposition
Nx =     4  Ny =     2  Nz =     4

 Langevin Molecular Dynamics Trajectory via BAOAB-RESPA-1 Algorithm

       229   -42611.8889   -60637.5468    18025.6580     305.66   -1465.05
       230   -42596.1670   -60704.7721    18108.6051     307.07    -326.12
       231   -42575.4453   -60703.2357    18127.7904     307.40   -2256.08
       232   -42609.5150   -60951.0127    18341.4977     311.02    -339.94
       233   -42548.9056   -60788.1272    18239.2216     309.28   -1936.69
       234   -42628.7118   -60815.5442    18186.8324     308.40    -501.14
       235   -42607.9092   -60607.9071    17999.9980     305.23   -1051.10
       236   -42591.3747   -60603.7362    18012.3615     305.44   -1045.99
       237   -42597.1260   -60581.8734    17984.7474     304.97    -590.59
       238   -42623.2954   -60759.7735    18136.4781     307.54   -1681.53
       239   -42634.4154   -60690.7347    18056.3193     306.18    -234.83
       240   -42648.2632   -60750.8291    18102.5660     306.97   -1878.38
       241   -42674.3959   -60721.5351    18047.1392     306.03    -153.33
       242   -42597.6242   -60744.2771    18146.6529     307.72   -1636.12
       243   -42595.4374   -60744.6010    18149.1636     307.76    -452.65
       244   -42567.7640   -60752.7968    18185.0328     308.37    -837.03
       245   -42591.2425   -60671.6059    18080.3634     306.59   -1136.11
       246   -42595.2247   -60773.8263    18178.6016     308.26    -326.37
       247   -42603.5368   -60890.8179    18287.2811     310.10   -1409.85
       248   -42610.2463   -60835.1507    18224.9044     309.04     -35.00
       249   -42649.9106   -60744.9728    18095.0622     306.84   -2093.09
       250   -42625.3377   -60603.2744    17977.9367     304.85      58.31
       251   -42636.2607   -60601.3761    17965.1155     304.64   -1138.87
       252   -42713.9427   -60721.2051    18007.2625     305.35    -739.96
       253   -42713.3493   -60837.2974    18123.9481     307.33    -536.33
       254   -42766.7291   -60793.0308    18026.3017     305.67   -1092.80
       255   -42741.8561   -60945.8810    18204.0249     308.69    -192.99
       256   -42753.5622   -60879.9900    18126.4278     307.37   -1704.64
       257   -42742.1117   -60793.1481    18051.0364     306.09     -46.80
       258   -42717.5547   -60829.9855    18112.4308     307.13   -1709.88
       259   -42793.4051   -60913.2423    18119.8372     307.26      31.13
       260   -42778.2681   -60804.1149    18025.8468     305.67   -1405.64
       261   -42806.1214   -60823.0414    18016.9200     305.52    -594.57
       262   -42776.8876   -60875.3918    18098.5042     306.90    -349.41
